__v,_id,id,uuid
0,6150aad9afe1ed4d9d269301,296616098974138369,a155aec23e58482dbcc869a850c9793a
0,6150aaf1afe1ed4d9d269b12,408418159389835265,ef12fffec894447d81c1522c8bcad10e
0,6150ab72afe1ed4d9d26f726,448495160951570442,936f6ef5dae74e1b9f24bbb158cb62b7
0,6150abb1afe1ed4d9d270f97,726130250253336708,9afd8ff57d924dafa98ce14b48b10f86
0,6150abd9afe1ed4d9d2722fd,722092754510807133,884f9404e4814dc19df39dd145a75d55
0,6150ac0eafe1ed4d9d274903,525913685500100609,a62360c7d22d4f45b254b67830c1d4c2
0,6150ac5dafe1ed4d9d2782c4,425346517784592384,01f8b3ce3a67418fa7436f46e0f54f40
0,6150ac72afe1ed4d9d278e52,547453643574607882,2b5e29ab72284758a5d4208edc14c898
0,6150aca4afe1ed4d9d279a60,366990268857057292,89fe908f4a774f978aedea5b8f4e5393
0,6150acf2afe1ed4d9d27c472,308601024841777152,9e8a048bc5344f7c9874b69598b4f946
0,6150ad68afe1ed4d9d28191d,460451943882424330,242cf1635ac74993bc722a5a6976750c
0,6150ad97afe1ed4d9d28241c,527984125898915873,336149a1ae2446a59fc364eafe7961ca
0,6150ad9bafe1ed4d9d2824c1,269853766369411073,26f6c3cefe9b47a9b3df7dd195391f25
0,6150adbdafe1ed4d9d28375f,762745812395491348,bead2f93fdc348a2b822e0aff3687393
0,6150adcbafe1ed4d9d284160,442690109062643712,c28671565ead4372bb05b6a69b406fd1
0,6150add6afe1ed4d9d2848eb,272399800740216843,9de2d834295a439792d25241bd4d9744
0,6150ae77afe1ed4d9d28ab98,599774420357349386,21b646c0eee94cf39c7da4bf843bdb14
0,6150aebdafe1ed4d9d28d297,623193271279288350,2366069ecb644c209a88cd262400d15f
0,6150aed2afe1ed4d9d28e149,517811366292095057,8cd13625ae25422a97a3961728eba5fe
0,6150aed7afe1ed4d9d28e521,753695483951579257,4c3976b90da44152a402adb8e655563f
0,6150aedcafe1ed4d9d28e888,435843627877400588,1d8f15bbe14545c697ff4bf14886e152
0,6150aedeafe1ed4d9d28e9ba,421414944907722752,ff6ceac4eb3549429ace18b094bde34d
0,6150aee7afe1ed4d9d28f0ec,699180305784897567,2500b9a89f714876b41d8262bfcc4d4e
0,6150aeeaafe1ed4d9d28f359,597170048431423515,3594ffc4eb1e41b48892ef57fea2b2ca
0,6150aeefafe1ed4d9d28f6b8,709798676364787762,4e833792806e4601b450f2892403cc4b
0,6150aeffafe1ed4d9d290219,381494697073573899,9f6aae91458144afbeeb065e64d761a5
0,6150af1eafe1ed4d9d291a0a,723440116877623317,d8eb4adfdbc24ad18517a2b1245bcfed
0,6150af2bafe1ed4d9d291d20,665885831856128001,451674815a7f4cb8be0d3428a4b7878e
0,6150af34afe1ed4d9d291f2c,798603897852788776,1fa0e5f0f232405385686dcfaa50bfda
0,6150af34afe1ed4d9d291f46,628017853500751895,2791d134d7264f6086b5524a9ec1af0a
0,6150af37afe1ed4d9d291fbe,383830697405841418,58dd1c83b60f48258dc68a45bf409737
0,6150af4eafe1ed4d9d29257a,344526323299123200,0d8e3709e9ef48cfa67d8fb3ab8a967d
0,6150af51afe1ed4d9d292607,183829247364694016,cbb250bc12b54728acc6614a1b724f95
0,6150af57afe1ed4d9d29279d,657978008577114112,19810430d1ab4241b35fe73741c65e8b
0,6150af57afe1ed4d9d2927ad,273926992192077825,40d803128602485382a112c60cfe84ae
0,6150af76afe1ed4d9d292e88,682806500665851924,04d1ec357cf745be9de44ebd7750252f
0,6150af82afe1ed4d9d2935f2,779853628260220958,d916cbe72e124a9fb39bedf820b1e714
0,6150af88afe1ed4d9d293a3a,734907630480392294,61f24b998aa24728bf0242d597780d19
0,6150af8cafe1ed4d9d293dcf,393504130293039105,456acfd8a2814d548535d287eab82ff2
0,6150af8eafe1ed4d9d293f08,676262997772992543,62a5e9e1c0ec489db11911a0b27ee0d1
0,6150afb6afe1ed4d9d2964d6,527488629484945433,5847ded69ba541d489c607202e805f4e
0,6150afcbafe1ed4d9d29747e,646617019394949120,87642f405b07482681a12636cc29c78b
0,6150afe7afe1ed4d9d29884b,496836105316859904,8b5b9fd485e141d18a0aa456656f5340
0,6150aff3afe1ed4d9d299042,342262632860090368,e546a51ea78647fe9a520f1ada9cc79c
0,6150b01cafe1ed4d9d29a76f,498446131148095491,4a3c8b92f7de44679030984a9a5413bd
0,6150b01fafe1ed4d9d29a826,702647871844909107,f84188cddb17462c9246f162f77c9195
0,6150b036afe1ed4d9d29ad66,684949621235122176,7d658572fe5449d9bb561a12143e5a54
0,6150b042afe1ed4d9d29b009,542132694880878616,4a279686c95d42059605d95044841fa3
0,6150b057afe1ed4d9d29b4d9,388202515675611140,71dc362aae544db2ade1eaa906052943
0,6150b06fafe1ed4d9d29c075,708243030284566578,bc62d6b69cc94f42ae383f1b670249f0
0,6150b074afe1ed4d9d29c410,538431034249969675,de4114584f0547e8bd9d69a4e644ea5c
0,6150b075afe1ed4d9d29c512,497124074196172801,c19eb1e20d2640d9b44182d292aedc9d
0,6150b07dafe1ed4d9d29cb29,608488409345818624,5a70e05b6f674f6380a911218653843c
0,6150b08cafe1ed4d9d29d54c,703729185998503956,f512bd61609d4c44b526b2bf6f2f368e
0,6150b0b5afe1ed4d9d29f2db,757037064133804032,069f585b8a9c420e9d03a4a5862e7a97
0,6150b0c8afe1ed4d9d2a0032,865736717013483532,677f88043fb64617a7ad8b57fbe4a47a
0,6150b0d7afe1ed4d9d2a0f06,283011358335696896,ffb240ab3e724224abe425a0cd9383f8
0,6150b0d9afe1ed4d9d2a11ce,816451504819011654,abd543da6aad40ebab20cdaf57e1c519
0,6150b0ffafe1ed4d9d2a2ea5,664755229115416586,99b2b9881bef41b0a77214ff07973bfb
0,6150b11cafe1ed4d9d2a3549,794498948935974933,f6882d8337604d35a79588707b03b0fb
0,6150b156afe1ed4d9d2a487f,216749228087705610,9d38372ee3b0405ba6f4b6f90507772c
0,6150b17eafe1ed4d9d2a6547,385585571344547852,bd7de3cbf5f64c3996c5b7a8cd27794a
0,6150b18cafe1ed4d9d2a6eb3,449927499044880384,1277cceeb1fb42c18b2d899ac1097f80
0,6150b192afe1ed4d9d2a72f7,522370623968641034,8f8a88db99804487bd93eb00d95ba5c3
0,6150b199afe1ed4d9d2a77b4,323473293677953034,fae32157453d4a048245186d100bed2f
0,6150b1d8afe1ed4d9d2aa8a3,723591029093171201,588ce565ba874e518e02ced5835d0e14
0,6150b1feafe1ed4d9d2ab180,664597928513634304,9aff14cd44d645a9ac3dfd71ba1dce41
0,6150b283afe1ed4d9d2b0045,520748573361700865,fb0b817125884658a0607d7c8a328eaa
0,6150b2bbafe1ed4d9d2b28a9,674730897513119744,41328d8108b14b32b313ce24f1f3324d
0,6150b2caafe1ed4d9d2b3291,495636532435091476,9f11f6a74bd74078a3eb8f6dfbd60c6e
0,6150b319afe1ed4d9d2b45b0,632573721743196191,347997eba1e546a0ad8c2f850af12a4d
0,6150b338afe1ed4d9d2b59cc,657354340629217293,8d79a9e09bb544d79b76875352efccfc
0,6150b33aafe1ed4d9d2b5bb0,237995371647729664,d0a4a12d5c2c4cc49ac80a7e852859c8
0,6150b349afe1ed4d9d2b66cf,427166067950092300,1bec4724e0cb4be8a3e32c4eb27b0c6d
0,6150b357afe1ed4d9d2b7105,705410196003881002,13a501c2a5344ee5acb90e5df0b94464
0,6150b3a7afe1ed4d9d2bb8cc,408856172037144576,a7d182c1428b4bd7aff468f148869b5d
0,6150b3b3afe1ed4d9d2bbb96,277312205815545857,bddc48cc3dce4c08940ed9b00e304c92
0,6150b4afafe1ed4d9d2c3de0,692818163624050688,36c6640eba4d4bdcacd87f1ef95c6931
0,6150b50eafe1ed4d9d2c6ab5,166645096337375234,3befc77b7e2a4707b750011c9c2e82fe
0,6150b529afe1ed4d9d2c7ded,621095347049201675,028a26412f034edea2c379d4013ab57a
0,6150b52eafe1ed4d9d2c81d9,409103597024837644,a8ecb950b77342c1a17a4e5313630e14
0,6150b550afe1ed4d9d2c99ca,593653532360572940,aee7652fdd1d4565b8ba8a512da7dcf8
0,6150b55eafe1ed4d9d2ca4db,517445763920298005,09870d863a2d4fcd9bd50055480b4669
0,6150b5daafe1ed4d9d2cd647,393980125386899481,e06b06ea3c05423bb4cad2dcb1fdf3f4
0,6150b5eeafe1ed4d9d2ce43d,544997312217481216,8b09b17d9fd94c6385429a065147326d
0,6150b5fcafe1ed4d9d2cf52f,708723829480095774,4b97902bbb944f9f8bd3c15d4033862f
0,6150b626afe1ed4d9d2d15bb,741040389057937500,5f707cd5d3f14fdd9a29c4cfa7b5dcfd
0,6150b631afe1ed4d9d2d1da3,538706488181653514,80950a8c45bf4631a1b2697afd03a544
0,6150b63cafe1ed4d9d2d2569,368805655215210496,21104831a0974c9db8df8c9fd19de8a8
0,6150b672afe1ed4d9d2d4822,660917925019910144,dda9df5f3c3348aba2ed9cd4a4ecad0d
0,6150b7ecafe1ed4d9d2e1269,761731564878037014,d37af66c7325431fa8804a88a88278a0
0,6150b82eafe1ed4d9d2e420b,690019529115435012,e2ef78c0dbd14dada01af3bd669d7c44
0,6150b881afe1ed4d9d2e5f15,768976349410230313,9f583c0ada9145aabbaaa045f6a8d248
0,6150b884afe1ed4d9d2e601f,453960878614642688,9dad42031b70403ba2516b8f7516cf84
0,6150b8aaafe1ed4d9d2e7bd5,701568336064020512,aef37cfce0984f11a8b680993f80b86b
0,6150b933afe1ed4d9d2ed7f8,823169108161200138,2fe9b37badf54c19ba59e481b80cd4d6
0,6150b95fafe1ed4d9d2ee248,572169302845947924,8ff6edf7d5de4728adc84fbe93e80b9f
0,6150b99bafe1ed4d9d2f0032,416220706758459392,a923fd78a2404169a68e18a088ca9296
0,6150bb61afe1ed4d9d3003e9,691030456472436786,b4d88362b4dc4edaa5e152e92d61b543
0,6150bc91afe1ed4d9d30be07,717674298843856927,5a067931fbfe4fd782d4ad9d0b60c20b
0,6150bcebafe1ed4d9d30ec66,777167553385594882,267200afeda948908590bc16cf590e99
0,6150bcf2afe1ed4d9d30ee33,671462850954526771,58da56d40fbd4feda0f2dbce096cdd40
0,6150bdaeafe1ed4d9d316a02,707299500829442152,c7e055464c9e47049c0df71fec23fc7d
0,6150bdd5afe1ed4d9d31735c,564043813384093716,1c993a2d126c428fb2623f7d22d8e1b3
0,6150be0bafe1ed4d9d3185f7,587276096173768704,ecd8bc9d3d72499b9d158f1edc7f68d0
0,6150be20afe1ed4d9d3194ea,284721671347240970,92be45bf6c574e328ff45bd8daca36ca
0,6150be26afe1ed4d9d31991f,439912453300813825,577b6c14b9ee4ae6854954e8050fcff7
0,6150bec6afe1ed4d9d31f1f9,239259746794864641,9bf5dd2bcb4f48d7911196e1da6970d5
0,6150bef1afe1ed4d9d320743,471020395118723072,6c3cc91e9a7b401cb265ba3270cf86ef
0,6150bf19afe1ed4d9d322785,791312226811641888,632bb54e53b64c9b85d090e887f441be
0,6150bf2dafe1ed4d9d323520,508697244489351178,a593c89a52f24c62ad5b4ff483295f12
0,6150bf40afe1ed4d9d3242cc,713965760858423367,45b84bfbda02408f9815a99d3f55067e
0,6150bf5cafe1ed4d9d325612,735916704865058827,5e86e8c6366c41ef83a348f787ec7ae5
0,6150bf6cafe1ed4d9d3261c0,788813614118338560,527ee2d71aed494e9b50ca2ed2d7bcfa
0,6150bfdbafe1ed4d9d32883f,630377241599016962,91e405e50c2d42fbaf79091682a0480b
0,6150c02bafe1ed4d9d32c479,199566928237297664,16e00f747dec4b13a08bc16c948d2f9f
0,6150c03aafe1ed4d9d32d5de,348484412842704912,bc520513eaa4490b807bd76343840034
0,6150c079afe1ed4d9d32fa82,259336953168658432,48e45572b1a6421b962e4ac3de499a64
0,6150c0a3afe1ed4d9d33043f,724323991007002697,cf31432fb8484b0fa7e10bfd56bb1438
0,6150c14eafe1ed4d9d3371a9,338339792980803584,de3bf8d0cb604c03b70916c0b047f3cb
0,6150c15bafe1ed4d9d33755b,643962368715653190,57e760c7113247568768abc4d5b72544
0,6150c16eafe1ed4d9d337e18,592115352226496516,01d411587d84475a89a96a8c77a35b96
0,6150c1b4afe1ed4d9d339db5,530269865416589312,c239538573c9452ba66c84614cb94e85
0,6150c1b7afe1ed4d9d339f69,637442296907825194,192cd11dafa04e5ab7b2beb3c1261a93
0,6150c260afe1ed4d9d3403d5,749658947694231562,9da837c0423c4c479ad17cb35c4e3c74
0,6150c335afe1ed4d9d348766,722479001255542865,a9841d18c23a45439a56da44e6ad07ab
0,6150c3bdafe1ed4d9d34cbc7,583365950955454465,27c5e218f83c44a3a8c80bef066f998a
0,6150c42fafe1ed4d9d351385,282901285777178626,646bad7e58bb4cdda72ba7ca822a1146
0,6150c446afe1ed4d9d35191b,726813638853263391,6c3c1fc0f146454cac78d326fa9cde6c
0,6150c4d0afe1ed4d9d35730f,424383327911280640,c8b5273747754c7f802204a250f4ae9e
0,6150c57eafe1ed4d9d35d126,480108958598823946,6bf98ab0588d479299a32729f9b3d69f
0,6150c5b9afe1ed4d9d35fa0e,556806904723275804,b8ed96226e9f4411955a609b3f75cca5
0,6150c5bcafe1ed4d9d35fc56,725434870561505361,479b733e8ba246a4a8d1ba4c3f9f8361
0,6150c5c6afe1ed4d9d360435,820080161449967618,cde4e954b4fb435d9580809cc7b8875f
0,6150c5d0afe1ed4d9d360db3,308276300572000257,2a3eb3c17d8748c4af9fe6c44ba47149
0,6150c5ddafe1ed4d9d36108b,423924873711321098,dddff9bd84c24434bf64264d74d5f97b
0,6150c5e0afe1ed4d9d361128,438796675138715670,2f31c133a7bf4b4496c98747be58d9e0
0,6150c5e1afe1ed4d9d361162,572419633395662848,8b259acb2ccb424bbf72d544938f89bf
0,6150c5f6afe1ed4d9d3616e6,361721453328072704,bb27a2b3297440d2bcdfd66462649c5f
0,6150c600afe1ed4d9d3618fb,622572342819946517,2a093c5fe86c48258c2565f0b84f70af
0,6150c602afe1ed4d9d361959,768199056949510154,5ab83ef92f164463998e1ee572c184e1
0,6150c609afe1ed4d9d361bab,354013466132086796,22761b40d9be4c71a660ebef448babb6
0,6150c60fafe1ed4d9d361cab,625627220110737408,a5287bf0b57a4da3a79ca7064ea6a3d1
0,6150c62bafe1ed4d9d3624c8,692310002844565605,1ae51c50f13b4745b97ff371f08666f2
0,6150c634afe1ed4d9d362a70,664293858531737619,3d89b56df88c4919a5e9db3f8adb3e9d
0,6150c63dafe1ed4d9d36318e,588099888898637825,c4acf8849b49414389b1d4826b359d3f
0,6150c646afe1ed4d9d36379d,448267415961468928,73365b87c39143fea75f05be9a1a12f1
0,6150c648afe1ed4d9d36390c,580170162486116352,50f92e6c857143698fa9acf30225b4e1
0,6150c64fafe1ed4d9d363e49,636257085545250847,f47ae4de6cf74cbeaebbc20f3f09bd9f
0,6150c652afe1ed4d9d36406f,401007279064875009,34ad6b9c73bd403f994d9827caedf81e
0,6150c653afe1ed4d9d364134,725403088701358090,47a0049661a64b0cb82755676c45d2ac
0,6150c653afe1ed4d9d36413e,690963078929711204,d4755720529846c7b0de8f2499bc7a12
0,6150c654afe1ed4d9d3641a6,428951881444753409,aea233fa7d2247a28bd82b87265db00e
0,6150c65fafe1ed4d9d3649c9,601762966593077278,ce8447fa01ac4169a5d466c356a765a5
0,6150c665afe1ed4d9d364dba,866518224752476160,ba8327e38f5b421eaa7d4b5121cb0cc8
0,6150c666afe1ed4d9d364ebf,337738677629485057,5ae7993e1cb1425c815ff52011e56546
0,6150c671afe1ed4d9d365674,365386534440009728,04c5d7d1cdaa49c1813fd7b24cecc317
0,6150c688afe1ed4d9d366c62,752785575806894141,cd17e0aa1b8e48a7a6e1420581272b67
0,6150c68eafe1ed4d9d367351,810297730449932308,3156dd234de4443cb47d18bd8ff626ca
0,6150c6a0afe1ed4d9d368197,266546184301182976,2c2cc938ce334e40bc2dbb3889265fe0
0,6150c6a3afe1ed4d9d3683ea,610043235175497747,64230bca193e4adabc71f1e3bc710678
0,6150c6acafe1ed4d9d368a35,717037402857799701,0ad047735b484893889218f02a782e17
0,6150c6b6afe1ed4d9d3694d4,416915258125582336,4921f8991c06436d9ffda083a2295bf7
0,6150c6bdafe1ed4d9d3696a9,393480172638044160,cd0ad3f3b81442dfb0f21c59aa1570e6
0,6150c6c1afe1ed4d9d369798,607031946891231233,1952909060604e4bb320fea0d203b7a4
0,6150c6d1afe1ed4d9d369b13,659980820949237780,01818d9aed334fbbbf9162f89c737d7b
0,6150c6d2afe1ed4d9d369b97,610042758216024079,45c1c33483fb4be0a43806e3b071de3a
0,6150c6d2afe1ed4d9d369ba3,216586322788352010,988cc3a9157a4bf9b3696e1f3501b79f
0,6150c729afe1ed4d9d36b8f0,252217963413897226,fa1474c16fdc4ad799c997dd017fe404
0,6150c780afe1ed4d9d36f7ac,727894332610183231,1421199b3f6b489a8404984e62ce38c2
0,6150c780afe1ed4d9d36f813,386245216723664897,0dbfc470993d43a6883dac2a66b52e4a
0,6150c785afe1ed4d9d36fb5d,401877531910733827,c8e5b6ffa1464f2293ac37615f316144
0,6150c7c1afe1ed4d9d372123,749028835915333703,24b61be71a1444cf88f1c8e0ed2cdfda
0,6150c7d0afe1ed4d9d372503,818888673487487068,7c96e96f81734a6db3adc64fa1e40712
0,6150c7f4afe1ed4d9d372d76,683169408360775718,fc5ac54f2d2947b4894486bf1bd7bb55
0,6150c816afe1ed4d9d373acb,331084732743942145,23290e0ffcee4f9b996d13ed629359c5
0,6150c834afe1ed4d9d3750eb,499471226331463696,b2bf20577b2644108e722a5f0f067f11
0,6150c872afe1ed4d9d3786f2,735723041212071956,18ca78ccb99c4e58a5b7909aca2e4852
0,6150c87bafe1ed4d9d378d75,713070607545139240,cb8733b5f63b4c5a97ad67ced72b6e7c
0,6150c88fafe1ed4d9d379bf6,354729561528991757,7c3215fdf07c474ab290fd1cb725a00b
0,6150c8a6afe1ed4d9d37a98e,363710536463941634,1c3eac97d8c44d278382705085ebca89
0,6150c8beafe1ed4d9d37aec8,497543529573253134,b15771b2e99b463c91491f83d4318187
0,6150c9c7afe1ed4d9d383c1c,731977334793437195,c7cf3de79c5b4cb9a3cffff52ba56a80
0,6150c9c9afe1ed4d9d383cb7,487042124609748993,0a71fc7bba4b4f3fa1c0cb4bde15d3dc
0,6150c9d1afe1ed4d9d383e5b,513887027369083104,f7ca7c74f90d4cb3a3eb4538f64252bd
0,6150ca1cafe1ed4d9d385f1f,390193311165579269,34d521cf8060420680eba0b329a33d37
0,6150ca2aafe1ed4d9d3868bd,457216728452038658,75e8f182baa54bc6a59cacdd9a2f1778
0,6150ca4cafe1ed4d9d3881a4,762046364263383062,527494827015407187a7a1f31ebaa7c0
0,6150ca55afe1ed4d9d388b8f,576907113780215829,2ffcff9455884b5881cc1e9359e6ecc8
0,6150ca74afe1ed4d9d38a6e7,408149882126204948,eafd46db9ef74f30bbb4b05fd6f1d1e6
0,6150ca7fafe1ed4d9d38af0f,376814209687617536,ee16f506b5504b4fb7cf47db639b1b42
0,6150ca88afe1ed4d9d38b79f,525592160473579520,3a8f7623a29d44879573f7add491491b
0,6150ca8cafe1ed4d9d38b8e2,766725483353997382,80f3c1a116db4fbeb81ebddc82b6f1b6
0,6150ca98afe1ed4d9d38bb83,307997861986172931,4b799d326dcf4f26b63b88ee7ecc3243
0,6150caaeafe1ed4d9d38c02f,744357263820455996,1be9a10f8a474173ae874c74b821bf51
0,6150cac2afe1ed4d9d38c540,483019147807031314,46d81103d4234099ba5947c6bbec01a0
0,6150cb38afe1ed4d9d39079c,760873752765792277,41f3544ed61e4ad39dc9c283e19bc062
0,6150cb52afe1ed4d9d39193e,607415498086547486,115fb41bdc064aa6960f64a77ea625aa
0,6150cbc7afe1ed4d9d394969,655440802364784650,ef051520d45f4b928c876243d982e5ff
0,6150cbd6afe1ed4d9d395298,802165661899685888,d1737a962d614692994657259461cfbc
0,6150cbe0afe1ed4d9d395a7d,788810494135238677,9ab179f1c78842d592908d2adefea5ef
0,6150cc03afe1ed4d9d39722b,831172919219453983,a73dbe80ece044c698b9018810d60d27
0,6150cd57afe1ed4d9d3a0cad,229395346034393092,c842c444187a43a795a08d4996b94c99
0,6150cd6dafe1ed4d9d3a17f9,486505242964525068,1e9c8158ed3c4a818301f789d0ccfb98
0,6150cda4afe1ed4d9d3a3dbc,247820535155785728,149a5df9757a4cf9a90b53e0e572cda9
0,6150cda5afe1ed4d9d3a3e13,372931970797404161,e6271b4c2cc84ef69d7e865af858366c
0,6150cda9afe1ed4d9d3a4120,549983877230231562,a4d68243339d496b9de35241994b1515
0,6150cdd3afe1ed4d9d3a67f0,278878491418820609,2e10838afea84c90bcb6af7d62ecfcd5
0,6150cdddafe1ed4d9d3a6edc,539575007932710912,18b9926d599f47f4b4a2f92e14706354
0,6150cde6afe1ed4d9d3a7555,723895239009370154,3a6bdd9e6d9e4f18b13c24954d0a4273
0,6150cdf2afe1ed4d9d3a7e84,658704989488676885,17e5c420abc04e479889fab7dbe710b6
0,6150ce11afe1ed4d9d3a853e,454688547769679903,6dc17d600d7b45abbbab55beb784c8af
0,6150ce6eafe1ed4d9d3aadc1,457598450964365313,dce3350643164a36ae2d52fdd76bef33
0,6150cef3afe1ed4d9d3afccc,701198207589548173,980a5ba733eb48db8e0f62002c248364
0,6150cf15afe1ed4d9d3b0e2b,878781498654867457,946dfa08eed247e0a2396ec80deafc6d
0,6150cf22afe1ed4d9d3b10d3,609424156626255883,d0737540d68b4179944ef1a9741d0e69
0,6150d4e8afe1ed4d9d3e365a,418928191109857289,94e716cfd0834889bacd9297bfb36f4e
0,6150d52eafe1ed4d9d3e457f,581502943979765781,474e29f40f5648bca93f154cd04907d7
0,6150d551afe1ed4d9d3e5bf1,770369826618736640,f11b78e7147a41dca4e64ac986da38a5
0,6150d552afe1ed4d9d3e5cd0,337480156249718784,21c8c98374df43f694149351a873d7b4
0,6150d556afe1ed4d9d3e5ec8,534088600359403530,7b828c425e2143abb21e51741d8b6e3d
0,6150d559afe1ed4d9d3e6115,394846282461610004,9402e2ca19a2468aa987d402e22be831
0,6150d559afe1ed4d9d3e612f,506217484941131798,bafded41e037410ab728d03e24b7c2d9
0,6150d55dafe1ed4d9d3e646a,717376724912046080,5e5ca3959b254d8fa562931380cba4f6
0,6150d571afe1ed4d9d3e71ea,218024220121235457,d5b0532c8b4c41e3a5c2f97d9e0f090c
0,6150d572afe1ed4d9d3e7266,617148241196351488,709d0bb64924410da5a2112abd5466da
0,6150d578afe1ed4d9d3e7649,562075139919839234,892c1f5cb41d48cb86fadb6259ae1159
0,6150d584afe1ed4d9d3e7edb,645322939318927388,fa033a400caf42cc981a395bd400fb42
0,6150d5adafe1ed4d9d3e9aee,442756515409952790,0711eb0a40ea4f2bac7f90bbaadafad4
0,6150d5b4afe1ed4d9d3e9f6a,283081942470098945,77c7703b0fde4a8488b34cb90a522fe4
0,6150d5b6afe1ed4d9d3ea0f4,771697128917565460,f999bee205184827aad5454a76658beb
0,6150d5d8afe1ed4d9d3eb3b1,564582252936429570,4477d2bafbff4d13b66146581b000e97
0,6150d5e3afe1ed4d9d3eb621,536968139737661451,4c3809c0cdad44458dd6e0e4850e4b99
0,6150d5e9afe1ed4d9d3eb791,327970404759109632,6a13e5fa0911455e8a843c913c7d05db
0,6150d606afe1ed4d9d3ebe86,248963429451300867,16d3a5f438884daca710d0a992aeaa9e
0,6150d607afe1ed4d9d3ebec3,223992786007883776,97b906b7291c441baabf627bccef7c3e
0,6150d60aafe1ed4d9d3ebfc6,617698276665196551,7a446efafa804917a69491df6ac3a11a
0,6150d617afe1ed4d9d3ec529,418084974546124840,6bf44128d7c44590a203ef578f01984f
0,6150d617afe1ed4d9d3ec543,697943577019547771,668f81a0055d4f7c86c49b2fccd369fe
0,6150d62cafe1ed4d9d3ed95b,690261230279327800,7d292caa6e83490a8ecd7d4bcce5c6bc
0,6150d642afe1ed4d9d3ee89e,816924533037596682,f6f803f7e4d9479f9055cc293e17f847
0,6150d646afe1ed4d9d3eeae4,622178007481581579,617de50da3334396b35d7ebacc81db53
0,6150d67fafe1ed4d9d3f1381,509407834669187093,5dc77aebbf7347e087958998ad1211b3
0,6150d689afe1ed4d9d3f1acf,653067257919832065,6e7d8a07ec5f4946bfe6f5f6c29c4530
0,6150d68eafe1ed4d9d3f1da0,526395476464107530,3ac474a283cf4d26b3690916fdabb4e8
0,6150d69bafe1ed4d9d3f26cc,853387551925731368,f1c4a7bc71dd41bc8ed01758512484f6
0,6150d69dafe1ed4d9d3f2840,670267926502309938,0e661bdc8e1548e4bbad730f34670bbe
0,6150d6adafe1ed4d9d3f3308,689382639500918784,38159de99f8643bdb8d682eb4f9b791d
0,6150d6b5afe1ed4d9d3f34f3,459965056273350656,0ab4553eb5b04de5847b2bec0696819e
0,6150d6bfafe1ed4d9d3f37cf,472883867213234186,059d31f63a4944628512e2fb792638c3
0,6150d6c3afe1ed4d9d3f38df,286672007070744586,22af1ea6f6dc4b13af2b32cc02f62019
0,6150d6c4afe1ed4d9d3f3909,691635176748613642,fee75547cf4843b486e1d528c30440c5
0,6150d6cbafe1ed4d9d3f3a8f,663887303466287126,ef81b3f3ef5543448601daf1e0baf156
0,6150d6d9afe1ed4d9d3f3dbf,698957668966072380,ab9079b8f46b424e928b116b9e43fb4b
0,6150d6deafe1ed4d9d3f3ebb,713126400525074534,9fc68ee36e6741b2a58f3c2c5646ddc1
